url,designation,ancient_author,ancient_recipient,date,provenience,ruler,genre,dialect,script,sender_loc
http://oracc.org/saao/saa21/P237040,SAA 21 105,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylon
http://oracc.org/saao/saa21/P237044,SAA 21 035,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237045,SAA 21 031,the king,Nabu-ušabši,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237105,SAA 21 051,the king,Gambulians,653,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237175,SAA 21 027,the king,Nabu-ušabši,650-II-25,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian (date: Neo-Assyrian),Nineveh
http://oracc.org/saao/saa21/P237176,SAA 21 047,the king,Bel-ibni,650-648,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237200,SAA 21 091,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237225,SAA 21 049,the king,"..., Bel-aha-iddina, ...ni, ..., Aplaya, ..., Mušezib-Marduk, ...-zeri, Bel-ibni, Urukians",652-648,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237239,SAA 21 033,the king,"Kudurru, Urukians",646*-II-24,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237243,SAA 21 048,the king,Bel-ibni,650-648,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237246,SAA 21 124,"Sarduri, king of Urarṭu",the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Urarṭu
http://oracc.org/saao/saa21/P237248,SAA 21 110,"Bel-iqbi, Gambulians",the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Gambulu
http://oracc.org/saao/saa21/P237262,SAA 21 156,Palace Overseer,"Indabiya, Uraš-..., his sons",669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P237273,SAA 21 036,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P237283,SAA 21 006,the king,Babylonians,647*-646*,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237330,SAA 21 060,"Ashurbanipal, king of Assyria","Indabibi, king of Elam",649-[II]I-[3],Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237420,SAA 21 161,unknown,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P237459,SAA 21 134,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P237540,SAA 21 058,the king,Menanu,652,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237555,SAA 21 092,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237567,SAA 21 093,the king,"..., ..., Kar-Nergalians, ...ians, Bit-Dakkurians",669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237573,SAA 21 127,La-baši,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P237577,SAA 21 151,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P237638,SAA 21 007,the king,Babylonians,647*-646*,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237647,SAA 21 098,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237659,SAA 21 061,the king,Umman-šibar,648*-IV-25,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237683,SAA 21 081,the king,Iddin-ahhe,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237688,SAA 21 056,the king,unknown,647*-III,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237690,SAA 21 100,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237691,SAA 21 055,the king,"Ambappi, Rašaeas",647*,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237699,SAA 21 099,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237715,SAA 21 147,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P237728,SAA 21 126,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P237746,SAA 21 148,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P237759,SAA 21 028,the king,Nabu-ušabši?,650-III or later,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237779,SAA 21 017,the king,Nippurians,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237780,SAA 21 044,the king,Bel-ibni,650-648,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237902,SAA 21 037,the king,Sin-tabni-uṣur,650,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237904,SAA 21 045,the king,Bel-ibni,650-648,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237941,SAA 21 154,Ibbutu,Nergal-eṭir,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P237945,SAA 21 018,the king,"Illil-bani, Nippureans",650-648,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237954,SAA 21 160,unknown,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P237958,SAA 21 118,Na’id-Aššur,the king,653,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Elam
http://oracc.org/saao/saa21/P237974,SAA 21 030,the king,Nabu-ušabši,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237984,SAA 21 053,the king,Rašaeans,647*,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P237991,SAA 21 032,the king,"Kudurru, Urukians",646*-XII-12 or later,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P238002,SAA 21 115,"Abi’-il, prefect of Ahi-atâ",the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Elam
http://oracc.org/saao/saa21/P238003,SAA 21 159,unknown,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P238020,SAA 21 112,Gambulians,the king,653,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Gambulu
http://oracc.org/saao/saa21/P238021,SAA 21 029,the king,Nabu-ušabši,650-648,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P238091,SAA 21 116,Elders of Elam,"Ashurbanipal, king of Assyria",653,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Elam
http://oracc.org/saao/saa21/P238114,SAA 21 130,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P238360,SAA 21 114,Rašeans,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Raši
http://oracc.org/saao/saa21/P238413,SAA 21 034,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P238454,SAA 21 071,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P238459,SAA 21 067,the king,elders of Elam?,652-648,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P238492,SAA 21 128,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P238493,SAA 21 131,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P238501,SAA 21 129,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P238512,SAA 21 132,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P238517,SAA 21 094,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P238523,SAA 21 095,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P238524,SAA 21 158,unknown,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P238525,SAA 21 073,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P238526,SAA 21 014,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P238641,SAA 21 133,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P238663,SAA 21 107,Illil-bani?,the king,652-649,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nippur
http://oracc.org/saao/saa21/P238684,SAA 21 135,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P238686,SAA 21 143,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P238687,SAA 21 125,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P238689,SAA 21 096,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P238714,SAA 21 144,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P239164,SAA 21 150,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P239175,SAA 21 015,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P239185,SAA 21 077,the king,Bel-eṭir,648,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P239216,SAA 21 059,"Ashurbanipal, king of Assyria","Tammaritu (I), king of Elam",652,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P239249,SAA 21 145,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P239277,SAA 21 097,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P239327,SAA 21 149,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P239391,SAA 21 074,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P239422,SAA 21 011,the king,Babylonians,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P240197,SAA 21 083,the king,unknown,648*-V or later,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nineveh
http://oracc.org/saao/saa21/P240335,SAA 21 146,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,(unknown)
http://oracc.org/saao/saa21/P313555,SAA 21 101,Laku,"Ashurbanipal, king of Assyria",669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa21/P313557,SAA 21 040,the king,Urians?,652-648,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P313663,SAA 21 009,the king,Babylonians (or Urukians,652,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P313697,SAA 21 086,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P313786,SAA 21 039,the king,Kissikians?,649,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P313792,SAA 21 137,no author given,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa21/P313816,SAA 21 138,unknown,the king,650-648 or later,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa21/P313909,SAA 21 010,the king,Babylonians,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P313914,SAA 21 123,Ummanaldasu (III,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Elam
http://oracc.org/saao/saa21/P314031,SAA 21 087,Ashurbanipal,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P314076,SAA 21 052,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P314078,SAA 21 088,Ashurbanipal,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P314277,SAA 21 142,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa21/P314317,SAA 21 064,the king,Tammaritu (II,646*,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P314340,SAA 21 070,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P314362,SAA 21 076,the king,city lords? of Bašimu,646*,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P314377,SAA 21 072,the king,elders of Elam?,647*-646*,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P393748,SAA 21 003,the king,Babylonians,652-II-23,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P393750,SAA 21 079,the king,Nabû-šar-ahhešu,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P393751,SAA 21 050,the king,Gambulians,before 664,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P393780,SAA 21 023,the king,Nabu-ušabši,650,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P393821,SAA 21 043,the king,Sealanders,650-II-5,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P393823,SAA 21 122,"Ummanaldasu (III), king of Elam","Ashurbanipal, king of Assyria",646*-IV-26,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Elam
http://oracc.org/saao/saa21/P393831,SAA 21 022,the king,Nabu-ušabši,650,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P393832,SAA 21 038,the king,Sin-tabni-uṣur,649,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P393839,SAA 21 155,Ea-zera-iqiša,"Humbuštu, his mother",650-648,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Bit-Amukani
http://oracc.org/saao/saa21/P393846,SAA 21 019,the king,Nippureans,650-648,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P393853,SAA 21 008,the king,Babylonians (or Urukians,652,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P393854,SAA 21 004,the king,Babylonians,before 648*-V,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P393867,SAA 21 152,Magnates of Ashurbanipal,"eunuch of ..., deputy ... of SN",669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa21/P393904,SAA 21 084,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P393916,SAA 21 106,Illil-bani?,the king,652-649,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nippur
http://oracc.org/saao/saa21/P393918,SAA 21 041,the king,Sin-tabni-uṣur,649,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P394734,SAA 21 002,the king,Babylonians,before 652-II-23,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P395150,SAA 21 117,Elders of Elam,the king,646*-IV,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Elam
http://oracc.org/saao/saa21/P395471,SAA 21 136,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa21/P395556,SAA 21 001,"Ashurbanipal, king of Assyria",Babylonians,668,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Standard Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P395621,SAA 21 085,the king,unknown,647*-646*,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P395715,SAA 21 063,"Ashurbanipal, king of Assyria","Tammaritu (II), king of Elam",[647*]-VI-16,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P396041,SAA 21 103,Šamaš-šumu-ukin,the king,before 652,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylon
http://oracc.org/saao/saa21/P399496,SAA 21 054,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P422081,SAA 21 104,Šamaš-šumu-ukin,the king,664 or earlier,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylon
http://oracc.org/saao/saa21/P422197,SAA 21 120,"Tammaritu (II), king of Elam",the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Elam
http://oracc.org/saao/saa21/P423161,SAA 21 065,the king,elders of Elam,647*-XI,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P424577,SAA 21 141,unknown,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa21/P424868,SAA 21 020,the king,Nippureans,650-648,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P425722,SAA 21 111,Bel-iqiša,the king,before 664,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Gambulu
http://oracc.org/saao/saa21/P451961,SAA 21 102,Šamaš-šumu-ukin,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylon
http://oracc.org/saao/saa21/P451964,SAA 21 069,the king,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P452064,SAA 21 080,the king,Nabû-šar-ahhešu?,652-VII-3,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P452585,SAA 21 024,the king,Nabu-ušabši,650,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P452644,SAA 21 157,unknown,unknown,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa21/P452645,SAA 21 025,the king,Nabu-ušabši,650,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P452647,SAA 21 082,the king,unknown,646*-[...],Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa21/P452648,SAA 21 121,Tammaritu (II,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Elam
http://oracc.org/saao/saa21/P452649,SAA 21 109,Nabu-bel-šumati,the king,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Assyrian,Sealand
